id,ad,education,yearsexp,firstname,high,low,call,female,black,college
144,19,4,8,Tyrone,1,0,0,0,1,1
272,19,4,8,Tyrone,1,0,0,0,1,1
b,190,3,5,Carrie,0,1,0,1,0,0
b,190,4,5,Laurie,1,0,0,1,0,1
b,190,2,19,Tamika,1,0,0,1,1,0
b,190,4,7,Tanisha,0,1,0,1,1,1
b,191,4,11,Allison,0,1,1,1,0,1
b,191,3,4,Ebony,1,0,0,1,1,0
b,191,3,16,Emily,1,0,0,1,0,0
b,191,4,7,Latoya,0,1,0,1,1,1
b,192,3,26,Allison,1,0,0,1,0,0
b,192,4,11,Emily,0,1,0,1,0,1
b,192,3,4,Kenya,0,1,0,1,1,0
b,192,2,16,Lakisha,1,0,0,1,1,0
b,193,3,4,Carrie,1,0,1,1,0,0
b,193,3,26,Latoya,1,0,1,1,1,0
b,193,3,13,Sarah,0,1,1,1,0,0
b,193,4,11,Tamika,0,1,0,1,1,1
b,194,3,13,Aisha,0,1,0,1,1,0
b,194,3,1,Anne,0,1,0,1,0,0
b,194,3,16,Jill,1,0,0,1,0,0
b,194,2,16,Latoya,1,0,1,1,1,0
b,196,4,11,Ebony,0,1,0,1,1,1
b,196,3,26,Emily,1,0,0,1,0,0
b,196,3,7,Kristen,0,1,0,1,0,0
b,196,4,9,Lakisha,1,0,0,1,1,1
b,197,3,4,Anne,0,1,0,1,0,0
b,197,3,1,Lakisha,0,1,0,1,1,0
b,197,2,16,Sarah,1,0,0,1,0,0
b,197,4,9,Tanisha,1,0,0,1,1,1
b,198,3,5,Ebony,0,1,0,1,1,0
b,198,2,19,Jill,1,0,1,1,0,0
b,198,3,7,Kristen,0,1,1,1,0,0
b,198,3,26,Tanisha,1,0,0,1,1,0
b,199,4,9,Carrie,1,0,0,1,0,1
b,199,3,13,Jill,0,1,1,1,0,0
b,199,3,13,Keisha,0,1,0,1,1,0
b,199,2,19,Lakisha,1,0,1,1,1,0
a,1b,4,7,Geoffrey,1,0,0,0,0,1
a,1b,4,4,Kenya,1,0,0,1,1,1
a,1b,4,6,Laurie,0,1,0,1,0,1
a,1b,4,7,Tamika,0,1,0,1,1,1
b,2,4,3,Emily,1,0,0,1,0,1
b,2,4,4,Latonya,0,1,0,1,1,1
b,2,4,4,Laurie,0,1,0,1,0,1
b,2,3,5,Tamika,1,0,0,1,1,0
b,2,4,5,Allison,1,0,0,1,0,1
b,2,3,6,Lakisha,0,1,0,1,1,0
b,2,0,4,Lakisha,1,0,0,1,1,0
b,2,3,3,Meredith,1,0,0,1,0,0
b,2,2,3,Sarah,0,1,0,1,0,0
b,2,3,12,Tanisha,1,0,0,1,1,0
b,2,2,6,Allison,0,1,0,1,0,0
b,2,3,6,Anne,1,0,0,1,0,0
b,2,3,6,Ebony,0,1,0,1,1,0
b,2,3,6,Latoya,1,0,0,1,1,0
b,2,4,11,Aisha,1,0,0,1,1,1
b,2,4,11,Anne,1,0,1,1,0,1
b,2,4,11,Jill,0,1,0,1,0,1
b,2,4,11,Tanisha,0,1,0,1,1,1
b,2,4,5,Brendan,1,0,1,0,0,1
b,2,4,6,Keisha,1,0,0,1,1,1
b,2,3,7,Kenya,0,1,0,1,1,0
b,2,4,6,Sarah,0,1,1,1,0,1
b,2,4,5,Todd,0,1,0,0,0,1
b,2,4,6,Tyrone,0,1,0,0,1,1
b,2,0,5,Emily,1,0,0,1,0,0
b,2,4,5,Latonya,1,0,0,1,1,1
b,2,2,10,Jill,0,1,0,1,0,0
b,2,4,11,Kenya,0,1,0,1,1,1
b,2,3,11,Sarah,1,0,0,1,0,0
b,2,4,9,Tanisha,1,0,0,1,1,1
b,2,4,7,Jill,1,0,0,1,0,1
b,2,0,5,Lakisha,0,1,0,1,1,0
b,2,4,21,Latoya,1,0,0,1,1,1
b,2,4,5,Neil,0,1,0,0,0,1
b,2,4,5,Keisha,0,1,0,1,1,1
b,2,0,4,Laurie,0,1,0,1,0,0
b,2,4,13,Allison,0,1,0,1,0,1
b,2,4,11,Ebony,0,1,0,1,1,1
b,2,4,11,Emily,1,0,0,1,0,1
b,2,4,11,Latonya,1,0,0,1,1,1
b,2,4,5,Allison,0,1,0,1,0,1
b,2,4,5,Jill,0,1,0,1,0,1
b,2,4,5,Keisha,1,0,0,1,1,1
b,2,4,6,Kristen,1,0,0,1,0,1
b,2,4,5,Latoya,0,1,0,1,1,1
b,2,0,5,Rasheed,0,1,0,0,1,0
b,2,3,9,Aisha,0,1,0,1,1,0
b,2,4,4,Allison,0,1,0,1,0,1
b,2,4,5,Latoya,1,0,0,1,1,1
b,2,4,4,Sarah,1,0,0,1,0,1
b,2,4,5,Brendan,0,1,0,0,0,1
b,2,4,6,Emily,0,1,0,1,0,1
b,2,3,8,Keisha,0,1,0,1,1,0
b,2,3,18,Kenya,1,0,0,1,1,0
b,2,4,5,Lakisha,0,1,0,1,1,1
b,2,4,8,Sarah,1,0,0,1,0,1
b,2,0,4,Aisha,0,1,0,1,1,0
b,2,4,14,Aisha,1,0,0,1,1,1
b,2,4,11,Anne,1,0,0,1,0,1
b,2,4,5,Carrie,0,1,0,1,0,1
b,2,2,12,Emily,0,1,0,1,0,0
b,2,4,13,Kenya,0,1,0,1,1,1
b,2,4,7,Kenya,1,0,0,1,1,1
b,2,3,8,Kristen,1,0,0,1,0,0
b,2,4,6,Meredith,0,1,0,1,0,1
b,2,2,7,Tanisha,0,1,0,1,1,0
b,2,4,3,Allison,0,1,0,1,0,1
b,2,4,4,Emily,1,0,0,1,0,1
b,2,4,4,Kenya,1,0,0,1,1,1
b,2,4,5,Tamika,0,1,0,1,1,1
b,2,4,5,Brett,1,0,0,0,0,1
b,2,4,6,Hakim,0,1,0,0,1,1
b,2,4,6,Jill,0,1,0,1,0,1
b,2,4,4,Jill,0,1,0,1,0,1
b,2,2,4,Matthew,1,0,0,0,0,0
b,2,4,4,Tamika,1,0,0,1,1,1
b,2,4,5,Tanisha,1,0,0,1,1,1
b,2,4,5,Tyrone,0,1,0,0,1,1
b,2,4,4,Jill,1,0,0,1,0,1
b,2,0,4,Tamika,1,0,0,1,1,0
b,2,4,5,Anne,0,1,0,1,0,1
b,2,4,5,Latonya,0,1,0,1,1,1
b,2,4,44,Latoya,1,0,0,1,1,1
b,2,4,7,Sarah,1,0,0,1,0,1
b,2,4,2,Allison,0,1,0,1,0,1
b,2,2,6,Ebony,0,1,0,1,1,0
b,2,4,6,Emily,1,0,0,1,0,1
b,2,4,2,Jill,1,0,0,1,0,1
b,2,4,5,Kenya,1,0,0,1,1,1
b,2,4,6,Laurie,0,1,0,1,0,1
b,2,4,6,Tamika,0,1,0,1,1,1
b,2,4,6,Tanisha,1,0,0,1,1,1
b,2,4,5,Emily,1,0,1,1,0,1
b,2,4,7,Kenya,1,0,1,1,1,1
b,2,0,4,Lakisha,0,1,0,1,1,0
b,2,4,4,Todd,0,1,0,0,0,1
b,2,4,7,Aisha,1,0,0,1,1,1
b,2,4,7,Jill,1,0,0,1,0,1
b,2,4,5,Lakisha,0,1,0,1,1,1
b,2,0,5,Matthew,0,1,0,0,0,0
b,2,4,2,Lakisha,0,1,0,1,1,1
b,2,4,1,Matthew,0,1,0,0,0,1
b,2,2,4,Brad,0,1,0,0,0,0
b,2,1,4,Tamika,0,1,0,1,1,0
b,2,3,8,Anne,0,1,0,1,0,0
b,2,4,3,Keisha,0,1,0,1,1,1
b,2,3,4,Kristen,1,0,0,1,0,0
b,2,3,2,Lakisha,1,0,0,1,1,0
b,2,3,5,Allison,1,0,0,1,0,0
b,2,4,6,Emily,1,0,0,1,0,1
b,2,3,8,Sarah,0,1,0,1,0,0
b,2,4,4,Tamika,1,0,0,1,1,1
b,2,4,4,Tamika,1,0,0,1,1,1
b,2,2,5,Tanisha,0,1,0,1,1,0
b,2,4,5,Geoffrey,1,0,0,0,0,1
b,2,3,5,Jill,1,0,0,1,0,0
b,2,3,6,Keisha,0,1,0,1,1,0
b,2,2,3,Kristen,0,1,0,1,0,0
b,2,4,6,Tamika,1,0,0,1,1,1
b,2,3,16,Tanisha,1,0,0,1,1,0
b,2,3,8,Allison,0,1,0,1,0,0
b,2,4,6,Anne,0,1,0,1,0,1
b,2,4,5,Keisha,1,0,0,1,1,1
b,2,4,7,Kristen,1,0,1,1,0,1
b,2,4,2,Lakisha,0,1,0,1,1,1
b,2,4,6,Latoya,0,1,0,1,1,1
b,2,3,6,Carrie,0,1,0,1,0,0
b,2,2,5,Keisha,0,1,0,1,1,0
b,2,3,3,Kenya,1,0,0,1,1,0
b,2,2,5,Leroy,0,1,0,0,1,0
b,2,2,4,Neil,0,1,0,0,0,0
b,2,3,3,Sarah,1,0,0,1,0,0
b,2,3,6,Anne,0,1,0,1,0,0
b,2,4,4,Emily,0,1,0,1,0,1
b,2,4,5,Keisha,0,1,0,1,1,1
b,2,3,5,Latonya,1,0,0,1,1,0
b,2,4,7,Laurie,1,0,0,1,0,1
b,2,4,11,Tanisha,0,1,0,1,1,1
b,2,3,5,Allison,1,0,0,1,0,0
b,2,3,4,Kenya,1,0,0,1,1,0
b,2,2,6,Latonya,0,1,0,1,1,0
b,2,4,5,Leroy,1,0,0,0,1,1
b,2,3,6,Meredith,0,1,0,1,0,0
b,2,2,4,Todd,1,0,0,0,0,0
b,2,0,4,Kenya,1,0,0,1,1,0
b,2,4,4,Todd,1,0,0,0,0,1
b,2,3,2,Emily,1,0,0,1,0,0
b,2,4,4,Latonya,0,1,0,1,1,1
b,2,4,11,Laurie,0,1,0,1,0,1
b,2,4,7,Tamika,1,0,0,1,1,1
b,2,3,6,Allison,0,1,0,1,0,0
b,2,4,4,Carrie,1,0,0,1,0,1
b,2,3,5,Kristen,1,0,0,1,0,0
b,2,2,3,Lakisha,0,1,0,1,1,0
b,2,3,5,Latonya,1,0,0,1,1,0
b,2,3,6,Tyrone,1,0,0,0,1,0
b,2,3,5,Aisha,1,0,0,1,1,0
b,2,4,20,Aisha,1,0,0,1,1,1
b,2,3,17,Emily,0,1,0,1,0,0
b,2,4,5,Emily,1,0,0,1,0,1
b,2,4,4,Keisha,0,1,0,1,1,1
b,2,4,15,Keisha,0,1,0,1,1,1
b,2,4,10,Matthew,1,0,0,0,0,1
b,2,4,4,Sarah,0,1,0,1,0,1
b,2,3,6,Anne,0,1,0,1,0,0
b,2,3,3,Brad,0,1,1,0,0,0
b,2,3,4,Hakim,1,0,0,0,1,0
b,2,3,6,Kenya,0,1,0,1,1,0
b,2,4,7,Kenya,1,0,1,1,1,1
b,2,4,6,Latoya,0,1,0,1,1,1
b,2,3,12,Meredith,1,0,1,1,0,0
b,2,4,5,Meredith,1,0,0,1,0,1
222,2,4,8,Aisha,1,0,0,1,1,1
282,2,4,13,Brad,0,1,0,0,0,1
255,2,4,10,Brad,1,0,0,0,0,1
282,2,4,20,Carrie,1,0,0,1,0,1
367,2,4,2,Darnell,1,0,0,0,1,1
394,2,4,2,Ebony,1,0,0,1,1,1
222,2,4,2,Emily,1,0,0,1,0,1
222,2,4,7,Geoffrey,0,1,0,0,0,1
367,2,4,7,Greg,0,1,0,0,0,1
367,2,4,6,Hakim,0,1,0,0,1,1
282,2,4,8,Jamal,0,1,0,0,1,1
394,2,4,6,Jill,0,1,0,1,0,1
222,2,4,6,Keisha,0,1,0,1,1,1
255,2,4,6,Kenya,1,0,0,1,1,1
282,2,4,5,Latonya,1,0,0,1,1,1
306,2,4,7,Latoya,0,1,0,1,1,1
306,2,4,2,Leroy,1,0,0,0,1,1
255,2,1,10,Matthew,0,1,1,0,0,0
306,2,4,8,Matthew,1,0,0,0,0,1
367,2,4,8,Matthew,1,0,0,0,0,1
394,2,4,8,Matthew,1,0,0,0,0,1
255,2,2,8,Rasheed,0,1,1,0,1,0
306,2,4,6,Todd,0,1,0,0,0,1
394,2,4,7,Tremayne,0,1,0,0,1,1
b,20,4,7,Anne,1,0,0,1,0,1
b,20,4,4,Kenya,0,1,0,1,1,1
b,20,3,8,Meredith,0,1,0,1,0,0
b,20,3,5,Tamika,1,0,0,1,1,0
b,20,3,4,Anne,1,0,0,1,0,0
b,20,2,4,Kenya,0,1,0,1,1,0
b,20,3,6,Meredith,0,1,0,1,0,0
b,20,3,4,Tamika,1,0,0,1,1,0
b,20,4,6,Ebony,0,1,0,1,1,1
b,20,3,9,Kristen,1,0,0,1,0,0
b,20,4,8,Latonya,1,0,0,1,1,1
b,20,3,8,Laurie,0,1,0,1,0,0
b,20,3,13,Emily,1,0,0,1,0,0
b,20,4,11,Jill,0,1,0,1,0,1
b,20,3,12,Latoya,1,0,0,1,1,0
b,20,2,13,Tanisha,0,1,0,1,1,0
b,20,4,7,Keisha,1,0,1,1,1,1
b,20,4,5,Kristen,0,1,1,1,0,1
b,20,3,7,Sarah,1,0,0,1,0,0
b,20,4,6,Tamika,0,1,1,1,1,1
b,20,3,5,Emily,1,0,0,1,0,0
b,20,4,6,Latoya,1,0,0,1,1,1
b,20,4,21,Jill,0,1,0,1,0,1
b,20,4,15,Lakisha,0,1,0,1,1,1
b,20,4,13,Meredith,1,0,0,1,0,1
b,20,3,22,Tanisha,1,0,0,1,1,0
b,20,4,21,Anne,1,0,0,1,0,1
b,20,4,7,Latoya,1,0,0,1,1,1
b,20,4,13,Sarah,0,1,0,1,0,1
b,20,4,19,Tanisha,0,1,0,1,1,1
b,20,3,8,Jill,0,1,0,1,0,0
b,20,4,6,Lakisha,0,1,0,1,1,1
b,20,3,9,Laurie,1,0,1,1,0,0
b,20,4,8,Tamika,1,0,1,1,1,1
b,20,4,9,Allison,0,1,0,1,0,1
b,20,3,10,Kenya,1,0,0,1,1,0
b,20,2,13,Lakisha,0,1,0,1,1,0
b,20,3,15,Laurie,1,0,0,1,0,0
b,20,4,8,Allison,1,0,0,1,0,1
b,20,3,9,Anne,0,1,0,1,0,0
b,20,4,10,Ebony,1,0,0,1,1,1
b,20,2,7,Kenya,0,1,0,1,1,0
b,20,4,3,Ebony,1,0,1,1,1,1
b,20,4,7,Jill,1,0,0,1,0,1
b,20,4,3,Laurie,0,1,0,1,0,1
b,20,4,2,Tamika,0,1,0,1,1,1
b,20,4,4,Emily,0,1,0,1,0,1
b,20,4,5,Keisha,0,1,0,1,1,1
b,20,3,6,Kenya,1,0,0,1,1,0
b,20,3,5,Sarah,1,0,0,1,0,0
b,20,4,5,Hakim,1,0,0,0,1,1
b,20,4,6,Leroy,0,1,1,0,1,1
b,20,4,11,Neil,1,0,0,0,0,1
b,20,4,3,Todd,0,1,0,0,0,1
b,20,4,6,Jill,1,0,0,1,0,1
b,20,4,6,Keisha,0,1,0,1,1,1
b,20,4,14,Meredith,0,1,0,1,0,1
b,20,4,6,Tamika,1,0,0,1,1,1
b,20,4,4,Anne,0,1,0,1,0,1
b,20,4,6,Ebony,0,1,1,1,1,1
b,20,4,5,Jill,1,0,0,1,0,1
b,20,3,3,Tamika,1,0,0,1,1,0
b,20,4,9,Aisha,1,0,0,1,1,1
b,20,4,5,Anne,1,0,0,1,0,1
b,20,3,8,Kenya,0,1,0,1,1,0
b,20,4,15,Kristen,0,1,0,1,0,1
324,20,4,2,Aisha,1,0,0,1,1,1
240,20,4,2,Brad,1,0,1,0,0,1
412,20,4,8,Brendan,1,0,0,0,0,1
90,20,4,20,Brendan,1,0,0,0,0,1
90,20,4,8,Brett,0,1,0,0,0,1
300,20,4,6,Carrie,0,1,0,1,0,1
240,20,4,6,Ebony,0,1,0,1,1,1
240,20,4,7,Geoffrey,0,1,0,0,0,1
240,20,4,8,Jamal,1,0,0,0,1,1
324,20,4,8,Jay,1,0,0,0,0,1
300,20,4,7,Kareem,0,1,0,0,1,1
412,20,4,6,Kenya,0,1,0,1,1,1
90,20,4,5,Kenya,1,0,0,1,1,1
90,20,4,13,Lakisha,0,1,0,1,1,1
412,20,4,7,Neil,0,1,0,0,0,1
324,20,4,6,Sarah,0,1,0,1,0,1
300,20,4,2,Tanisha,1,0,0,1,1,1
300,20,4,8,Todd,1,0,0,0,0,1
324,20,4,7,Tyrone,0,1,0,0,1,1
412,20,4,2,Tyrone,1,0,0,0,1,1
b,201,3,13,Emily,0,1,0,1,0,0
b,201,4,14,Lakisha,1,0,0,1,1,1
b,201,4,13,Sarah,1,0,0,1,0,1
b,201,3,7,Tanisha,0,1,0,1,1,0
b,202,3,13,Jill,0,1,1,1,0,0
b,202,4,13,Latonya,1,0,1,1,1,1
b,202,3,13,Latoya,0,1,1,1,1,0
b,202,4,9,Sarah,1,0,0,1,0,1
b,203,3,4,Keisha,0,1,0,1,1,0
b,203,3,16,Kristen,1,0,1,1,0,0
b,203,4,8,Latoya,1,0,0,1,1,1
b,203,3,4,Sarah,0,1,0,1,0,0
a,20b,4,4,Jill,1,0,0,1,0,1
a,20b,4,6,Leroy,0,1,0,0,1,1
a,20b,4,7,Meredith,0,1,0,1,0,1
a,20b,4,6,Tanisha,1,0,0,1,1,1
b,21,4,7,Emily,1,0,0,1,0,1
b,21,4,4,Latonya,0,1,0,1,1,1
b,21,3,6,Laurie,0,1,0,1,0,0
b,21,3,10,Tamika,1,0,0,1,1,0
b,21,4,15,Ebony,0,1,0,1,1,1
b,21,3,16,Emily,1,0,0,1,0,0
b,21,4,16,Sarah,0,1,1,1,0,1
b,21,4,15,Tamika,1,0,0,1,1,1
b,21,3,8,Aisha,0,1,0,1,1,0
b,21,4,8,Emily,1,0,0,1,0,1
b,21,4,3,Kristen,0,1,0,1,0,1
b,21,3,21,Tanisha,1,0,0,1,1,0
b,21,4,7,Ebony,0,1,0,1,1,1
b,21,4,7,Latonya,1,0,0,1,1,1
b,21,3,9,Meredith,0,1,0,1,0,0
b,21,3,8,Sarah,1,0,0,1,0,0
b,21,4,11,Kristen,0,1,0,1,0,1
b,21,3,17,Latonya,1,0,0,1,1,0
b,21,3,10,Meredith,1,0,0,1,0,0
b,21,4,13,Tamika,0,1,0,1,1,1
b,21,4,11,Allison,1,0,0,1,0,1
b,21,4,2,Anne,0,1,0,1,0,1
b,21,4,3,Lakisha,0,1,0,1,1,1
b,21,4,10,Tamika,1,0,0,1,1,1
b,21,4,6,Allison,1,0,0,1,0,1
b,21,4,14,Latonya,0,1,0,1,1,1
b,21,4,6,Laurie,0,1,0,1,0,1
b,21,4,11,Tamika,1,0,0,1,1,1
b,21,4,5,Jill,1,0,0,1,0,1
b,21,4,5,Kenya,1,0,0,1,1,1
b,21,4,4,Sarah,0,1,0,1,0,1
b,21,4,4,Tamika,0,1,0,1,1,1
b,21,4,4,Anne,0,1,0,1,0,1
b,21,4,4,Lakisha,0,1,0,1,1,1
b,21,3,3,Sarah,1,0,0,1,0,0
b,21,3,3,Tamika,1,0,0,1,1,0
b,21,4,7,Emily,1,0,0,1,0,1
b,21,4,9,Lakisha,1,0,0,1,1,1
b,21,4,15,Latoya,0,1,0,1,1,1
b,21,3,6,Meredith,0,1,0,1,0,0
196,21,4,2,Aisha,1,0,0,1,1,1
301,21,4,26,Brendan,0,1,0,0,0,1
274,21,4,8,Brett,0,1,0,0,0,1
325,21,4,7,Darnell,0,1,0,0,1,1
325,21,4,6,Geoffrey,0,1,0,0,0,1
196,21,4,8,Greg,1,0,0,0,0,1
274,21,4,8,Jay,1,0,0,0,0,1
301,21,4,8,Jermaine,0,1,0,0,1,1
413,21,4,10,Jill,1,0,0,1,0,1
325,21,4,2,Keisha,1,0,0,1,1,1
386,21,4,7,Kristen,0,1,0,1,0,1
413,21,4,8,Kristen,0,1,0,1,0,1
386,21,4,6,Lakisha,0,1,0,1,1,1
386,21,4,2,Laurie,1,0,0,1,0,1
196,21,4,6,Leroy,0,1,0,0,1,1
274,21,4,8,Leroy,0,1,0,0,1,1
413,21,4,8,Leroy,1,0,0,0,1,1
196,21,4,7,Matthew,0,1,0,0,0,1
301,21,4,18,Neil,1,0,0,0,0,1
325,21,4,8,Neil,1,0,0,0,0,1
274,21,4,10,Tamika,1,0,0,1,1,1
413,21,4,8,Tyrone,0,1,0,0,1,1
301,21,4,14,Tyrone,1,0,0,0,1,1
386,21,4,8,Tyrone,1,0,0,0,1,1
b,211,4,5,Anne,1,0,0,1,0,1
b,211,4,11,Carrie,0,1,0,1,0,1
b,211,3,13,Keisha,0,1,0,1,1,0
b,211,4,13,Latoya,1,0,0,1,1,1
b,214,3,13,Anne,0,1,0,1,0,0
b,214,4,5,Jill,1,0,0,1,0,1
b,214,3,4,Latonya,1,0,0,1,1,0
b,214,4,11,Tanisha,0,1,0,1,1,1
b,215,3,1,Anne,0,1,1,1,0,0
b,215,3,16,Lakisha,1,0,1,1,1,0
b,215,3,26,Sarah,1,0,0,1,0,0
b,215,3,2,Tanisha,0,1,0,1,1,0
b,217,3,5,Allison,0,1,1,1,0,0
b,217,3,4,Carrie,1,0,1,1,0,0
b,217,3,4,Latonya,0,1,1,1,1,0
b,217,4,5,Tamika,1,0,1,1,1,1
b,218,4,11,Aisha,0,1,0,1,1,1
b,218,3,4,Emily,0,1,0,1,0,0
b,218,2,16,Latoya,1,0,0,1,1,0
b,218,3,16,Meredith,1,0,0,1,0,0
b,219,4,7,Aisha,0,1,0,1,1,1
b,219,2,19,Allison,1,0,0,1,0,0
b,219,3,4,Carrie,0,1,1,1,0,0
b,219,3,16,Latoya,1,0,0,1,1,0
a,21b,4,20,Emily,0,1,1,1,0,1
a,21b,4,26,Latonya,0,1,0,1,1,1
a,21b,4,10,Laurie,1,0,1,1,0,1
a,21b,4,14,Tyrone,1,0,0,0,1,1
b,22,4,8,Anne,1,0,0,1,0,1
b,22,3,9,Latoya,1,0,0,1,1,0
b,22,4,6,Sarah,0,1,0,1,0,1
b,22,3,8,Tanisha,0,1,0,1,1,0
b,22,4,6,Aisha,0,1,0,1,1,1
b,22,4,8,Laurie,1,0,0,1,0,1
b,22,3,8,Sarah,0,1,0,1,0,0
b,22,3,9,Tamika,1,0,0,1,1,0
b,22,4,7,Aisha,1,0,0,1,1,1
b,22,4,7,Emily,0,1,0,1,0,1
b,22,3,6,Laurie,1,0,0,1,0,0
b,22,4,6,Tanisha,0,1,0,1,1,1
b,22,3,13,Ebony,1,0,0,1,1,0
b,22,4,11,Laurie,0,1,0,1,0,1
b,22,4,11,Meredith,1,0,0,1,0,1
b,22,2,10,Tamika,0,1,0,1,1,0
b,22,4,5,Latoya,1,0,0,1,1,1
b,22,3,9,Meredith,0,1,0,1,0,0
b,22,4,4,Sarah,1,0,0,1,0,1
b,22,4,4,Tamika,0,1,0,1,1,1
b,22,4,3,Allison,0,1,0,1,0,1
b,22,4,4,Jill,1,0,0,1,0,1
b,22,4,5,Kenya,1,0,0,1,1,1
b,22,4,2,Latoya,0,1,0,1,1,1
b,22,4,7,Ebony,1,0,0,1,1,1
b,22,4,4,Emily,1,0,0,1,0,1
b,22,4,3,Jill,0,1,0,1,0,1
b,22,4,2,Lakisha,0,1,0,1,1,1
b,22,4,6,Allison,1,0,0,1,0,1
b,22,4,6,Emily,0,1,0,1,0,1
b,22,4,14,Kenya,0,1,0,1,1,1
b,22,4,6,Tamika,1,0,0,1,1,1
b,22,4,14,Anne,0,1,0,1,0,1
b,22,4,6,Kristen,1,0,0,1,0,1
b,22,4,6,Lakisha,0,1,0,1,1,1
b,22,4,6,Tamika,1,0,0,1,1,1
b,22,3,5,Anne,1,0,0,1,0,0
b,22,2,3,Carrie,0,1,0,1,0,0
b,22,4,5,Latonya,1,0,0,1,1,1
b,22,3,6,Latoya,0,1,0,1,1,0
242,22,4,7,Brad,0,1,0,0,0,1
414,22,4,14,Brendan,1,0,0,0,0,1
326,22,4,7,Brett,0,1,0,0,0,1
275,22,4,14,Carrie,1,0,0,1,0,1
22,22,4,8,Ebony,0,1,0,1,1,1
275,22,4,8,Emily,0,1,0,1,0,1
22,22,4,26,Geoffrey,0,1,0,0,0,1
326,22,4,2,Greg,1,0,0,0,0,1
387,22,4,8,Greg,1,0,0,0,0,1
197,22,4,2,Hakim,1,0,0,0,1,1
414,22,4,26,Jamal,0,1,0,0,1,1
147,22,4,10,Jamal,1,0,0,0,1,1
147,22,4,8,Jermaine,0,1,1,0,1,1
242,22,4,6,Kareem,0,1,0,0,1,1
92,22,4,2,Keisha,1,0,0,1,1,1
22,22,4,14,Kristen,1,0,0,1,0,1
197,22,4,7,Lakisha,0,1,0,1,1,1
302,22,4,2,Lakisha,1,0,0,1,1,1
275,22,4,18,Latonya,1,0,0,1,1,1
414,22,4,18,Latonya,1,0,0,1,1,1
302,22,4,7,Latoya,0,1,0,1,1,1
22,22,4,18,Latoya,1,0,0,1,1,1
326,22,4,8,Latoya,1,0,0,1,1,1
197,22,4,6,Laurie,0,1,0,1,0,1
302,22,4,6,Laurie,0,1,0,1,0,1
147,22,4,8,Laurie,1,0,0,1,0,1
387,22,4,6,Matthew,0,1,0,0,0,1
414,22,4,8,Matthew,0,1,0,0,0,1
92,22,4,7,Matthew,0,1,0,0,0,1
147,22,4,8,Neil,0,1,0,0,0,1
242,22,4,2,Neil,1,0,0,0,0,1
275,22,4,26,Rasheed,0,1,0,0,1,1
326,22,4,6,Rasheed,0,1,0,0,1,1
242,22,4,8,Tamika,1,0,0,1,1,1
92,22,4,6,Tanisha,0,1,0,1,1,1
387,22,4,2,Tanisha,1,0,0,1,1,1
197,22,4,8,Todd,1,0,0,0,0,1
302,22,4,8,Todd,1,0,0,0,0,1
92,22,4,8,Todd,1,0,0,0,0,1
387,22,4,7,Tyrone,0,1,0,0,1,1
b,220,4,11,Latonya,0,1,0,1,1,1
b,220,4,8,Meredith,1,0,1,1,0,1
b,220,4,7,Sarah,0,1,1,1,0,1
b,220,4,5,Tanisha,1,0,0,1,1,1
b,221,3,1,Allison,0,1,0,1,0,0
b,221,3,4,Kenya,1,0,0,1,1,0
b,221,2,19,Kristen,1,0,0,1,0,0
b,221,3,13,Lakisha,0,1,0,1,1,0
b,222,3,2,Carrie,0,1,0,1,0,0
b,222,3,26,Keisha,1,0,1,1,1,0
b,222,3,4,Latoya,0,1,0,1,1,0
b,222,2,16,Laurie,1,0,1,1,0,0
b,223,3,16,Allison,1,0,1,1,0,0
b,223,4,7,Ebony,0,1,0,1,1,1
b,223,4,5,Latoya,1,0,0,1,1,1
b,223,4,11,Laurie,0,1,1,1,0,1
b,224,2,16,Jill,1,0,0,1,0,0
b,224,3,2,Keisha,0,1,0,1,1,0
b,224,2,19,Latonya,1,0,1,1,1,0
b,224,3,5,Sarah,0,1,0,1,0,0
b,225,3,4,Emily,0,1,0,1,0,0
b,225,3,26,Jill,1,0,0,1,0,0
b,225,2,19,Latoya,1,0,0,1,1,0
b,225,3,13,Tamika,0,1,0,1,1,0
b,226,2,16,Emily,1,0,0,1,0,0
b,226,3,4,Jill,0,1,0,1,0,0
b,226,4,9,Kenya,1,0,0,1,1,1
b,226,3,1,Latoya,0,1,0,1,1,0
b,227,4,14,Aisha,1,0,0,1,1,1
b,227,3,26,Carrie,1,0,1,1,0,0
b,227,3,1,Latonya,0,1,1,1,1,0
b,227,4,11,Sarah,0,1,0,1,0,1
b,228,3,4,Kenya,1,0,0,1,1,0
b,228,4,11,Kristen,0,1,0,1,0,1
b,228,3,13,Lakisha,0,1,0,1,1,0
b,228,4,5,Meredith,1,0,1,1,0,1
b,229,4,13,Carrie,1,0,1,1,0,1
b,229,3,13,Kenya,0,1,0,1,1,0
b,229,4,9,Latonya,1,0,0,1,1,1
b,229,3,7,Laurie,0,1,0,1,0,0
a,22b,4,20,Allison,0,1,0,1,0,1
a,22b,4,14,Brendan,1,0,1,0,0,1
a,22b,4,10,Jamal,1,0,0,0,1,1
a,22b,4,26,Tamika,0,1,0,1,1,1
b,23,3,7,Allison,1,0,0,1,0,0
b,23,4,5,Emily,0,1,0,1,0,1
b,23,3,6,Latonya,0,1,0,1,1,0
b,23,4,7,Latoya,1,0,0,1,1,1
